theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,8,0.1,,0.0522,0.1478,0.0478,160,16,0,0.1,"{""correct"": 16, ""in_sequence"": 144}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,IVQ,ordinal,9,0.075,,0.0251,0.1249,0.0499,120,9,0,0.075,"{""correct"": 9, ""in_sequence"": 111}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,CVQ,ordinal,10,0.1354,,0.0864,0.1844,0.049,192,26,0,0.1354,"{""correct"": 26, ""in_sequence"": 166}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,10,CVQ,semantic,last,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,2,0.9722,,0.9224,1.0,0.0498,72,70,0,0.9722,"{""correct"": 70, ""in_sequence"": 2}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,3,0.365,,0.2988,0.4312,0.0662,200,73,0,0.365,"{""correct"": 73, ""in_sequence"": 127}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,4,0.205,,0.149,0.261,0.056,200,41,0,0.205,"{""correct"": 41, ""in_sequence"": 159}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,5,0.145,,0.0958,0.1942,0.0492,200,29,0,0.145,"{""correct"": 29, ""in_sequence"": 171}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,6,0.125,,0.0754,0.1746,0.0496,176,22,0,0.125,"{""correct"": 22, ""in_sequence"": 154}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,7,0.1062,,0.0573,0.1552,0.0489,160,17,0,0.1062,"{""correct"": 17, ""in_sequence"": 142, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,8,0.0577,,0.0085,0.1069,0.0492,104,6,0,0.0577,"{""correct"": 6, ""in_sequence"": 98}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,10,0.075,,0.0251,0.1249,0.0499,120,9,0,0.075,"{""correct"": 9, ""in_sequence"": 111}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,11,0.0577,,0.0085,0.1069,0.0492,104,6,0,0.0577,"{""correct"": 6, ""in_sequence"": 98}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,13,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,14,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,16,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,17,0.0278,,0.0,0.0776,0.0498,72,2,0,0.0278,"{""correct"": 2, ""in_sequence"": 70}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,IVQ,ordinal,19,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,CVQ,ordinal,20,0.0278,,0.0,0.0776,0.0498,72,2,0,0.0278,"{""correct"": 2, ""in_sequence"": 70}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,20,CVQ,semantic,last,0.9583,,0.912,1.0,0.0463,96,92,0,0.9583,"{""correct"": 92, ""in_sequence"": 4}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,2,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,3,0.325,,0.2605,0.3895,0.0645,200,65,0,0.325,"{""correct"": 65, ""in_sequence"": 134, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,4,0.2,,0.1445,0.2555,0.0555,200,40,0,0.2,"{""correct"": 40, ""in_sequence"": 159, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,5,0.145,,0.0958,0.1942,0.0492,200,29,0,0.145,"{""correct"": 29, ""in_sequence"": 170, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,6,0.125,,0.0754,0.1746,0.0496,176,22,0,0.125,"{""correct"": 22, ""in_sequence"": 154}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,7,0.0882,,0.0386,0.1379,0.0496,136,12,0,0.0882,"{""correct"": 12, ""in_sequence"": 124}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,8,0.0882,,0.0386,0.1379,0.0496,136,12,0,0.0882,"{""correct"": 12, ""in_sequence"": 124}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,14,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,20,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,26,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,31,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,37,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,43,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,IVQ,ordinal,49,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,CVQ,ordinal,50,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,5,50,CVQ,semantic,last,0.9013,,0.8525,0.9502,0.0488,152,137,0,0.9013,"{""correct"": 137, ""in_sequence"": 15}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,2,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,3,0.43,,0.362,0.498,0.068,200,86,0,0.43,"{""correct"": 86, ""in_sequence"": 114}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,4,0.22,,0.1626,0.2774,0.0574,200,44,0,0.22,"{""correct"": 44, ""in_sequence"": 156}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,5,0.165,,0.1133,0.2167,0.0517,200,33,0,0.165,"{""correct"": 33, ""in_sequence"": 166, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,6,0.0987,,0.0498,0.1475,0.0488,152,15,0,0.0987,"{""correct"": 15, ""in_sequence"": 137}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,7,0.0781,,0.0292,0.1271,0.049,128,10,0,0.0781,"{""correct"": 10, ""in_sequence"": 118}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,8,0.0809,,0.0329,0.1289,0.048,136,11,0,0.0809,"{""correct"": 11, ""in_sequence"": 125}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,IVQ,ordinal,9,0.0972,,0.0473,0.1472,0.05,144,14,0,0.0972,"{""correct"": 14, ""in_sequence"": 130}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,CVQ,ordinal,10,0.17,,0.1177,0.2223,0.0523,200,34,0,0.17,"{""correct"": 34, ""in_sequence"": 166}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,10,CVQ,semantic,last,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,FVQ,ordinal,1,1.0,,0.9553,1.0,0.0447,56,56,0,1.0,"{""correct"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,2,0.9423,,0.8931,0.9915,0.0492,104,98,0,0.9423,"{""correct"": 98, ""in_sequence"": 6}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,3,0.425,,0.3571,0.4929,0.0679,200,85,0,0.425,"{""correct"": 85, ""in_sequence"": 115}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,4,0.17,,0.1177,0.2223,0.0523,200,34,0,0.17,"{""correct"": 34, ""in_sequence"": 166}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,5,0.125,,0.0754,0.1746,0.0496,176,22,0,0.125,"{""correct"": 22, ""in_sequence"": 154}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,6,0.0667,,0.0189,0.1145,0.0478,120,8,0,0.0667,"{""correct"": 8, ""in_sequence"": 112}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,7,0.0521,,0.0023,0.1019,0.0498,96,5,0,0.0521,"{""correct"": 5, ""in_sequence"": 91}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,8,0.0625,,0.0139,0.1111,0.0486,112,7,0,0.0625,"{""correct"": 7, ""in_sequence"": 104, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,10,0.0667,,0.0189,0.1145,0.0478,120,8,0,0.0667,"{""correct"": 8, ""in_sequence"": 112}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,11,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,13,0.0417,,0.0,0.088,0.0463,96,4,0,0.0417,"{""correct"": 4, ""in_sequence"": 92}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,14,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
