theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,1,0.9,,0.8308609494456025,0.9691390505543975,0.06913905055439752,80,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,block-vs-LoRA behavioural sweep; cell K2N30; condition key base_block
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,20,50,IVQ,ordinal,45,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,20,50,CVQ,semantic,50,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,10,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,10,IVQ,ordinal,2,0.96,,,,0.06940763531801335,50,48,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,10,IVQ,ordinal,5,0.725,,,,0.06877327908820446,160,116,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,10,IVQ,ordinal,9,0.22142857142857142,,,,0.06865481485429029,140,31,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,10,CVQ,semantic,10,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,15,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,15,IVQ,ordinal,2,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,15,IVQ,ordinal,8,0.34444444444444444,,,,0.06884283460816033,180,62,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,15,IVQ,ordinal,14,0.32222222222222224,,,,0.06775655090164437,180,58,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,15,CVQ,semantic,15,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,20,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,20,IVQ,ordinal,2,0.9285714285714286,,,,0.06647573307033784,70,65,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,20,IVQ,ordinal,10,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,20,IVQ,ordinal,18,0.2,,,,0.06883731887300454,130,26,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,20,CVQ,semantic,20,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,30,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,30,IVQ,ordinal,3,0.87,,,,0.06746783121998925,100,87,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,30,IVQ,ordinal,15,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,30,IVQ,ordinal,27,0.12222222222222222,,,,0.06971684922050277,90,11,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,30,CVQ,semantic,30,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,50,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,50,IVQ,ordinal,5,0.36666666666666664,,,,0.06977060129772421,180,66,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,50,IVQ,ordinal,25,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,50,IVQ,ordinal,45,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,25,50,CVQ,semantic,50,0.95,,,,0.06542633629673618,60,57,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,10,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,10,IVQ,ordinal,2,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,10,IVQ,ordinal,5,0.6555555555555556,,,,0.06884283460816033,180,118,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,10,IVQ,ordinal,9,0.16363636363636364,,,,0.06979733876332062,110,18,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,10,CVQ,semantic,10,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,15,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,15,IVQ,ordinal,2,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,15,IVQ,ordinal,8,0.3277777777777778,,,,0.06804337905242483,180,59,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,15,IVQ,ordinal,14,0.38421052631578945,,,,0.06855130181844693,190,73,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,15,CVQ,semantic,15,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,2,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,2,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,5,0.62,,,,0.09356635976494088,100,62,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.25
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,10,0.07142857142857142,,,,0.06647573307033784,70,5,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,10,0.0875,,,,0.06600393673889889,80,7,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,15,0.02,,,,0.060503103804903334,50,1,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.75; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,18,0.16,,,,0.07268199963717478,100,16,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.90
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,IVQ,ordinal,18,0.16363636363636364,,,,0.06979733876332062,110,18,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,CVQ,semantic,20,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,20,CVQ,semantic,20,0.98,,,,0.060503103804903306,50,49,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,30,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,30,IVQ,ordinal,3,0.8153846153846154,,,,0.06694932001276764,130,106,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,30,IVQ,ordinal,15,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,30,IVQ,ordinal,27,0.0875,,,,0.06600393673889889,80,7,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,30,CVQ,semantic,30,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,50,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,50,IVQ,ordinal,5,0.31176470588235294,,,,0.06910712790624081,170,53,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,50,IVQ,ordinal,25,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,50,IVQ,ordinal,45,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=IVQ@0.90; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,30,50,CVQ,semantic,50,0.9125,,,,0.06600393673889889,80,73,,,,,extrapolation,raw,lora_intervention/experiments/bigcell_ivq/out/qwen/results.jsonl,E1 extrapolation; scan C; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,IVQ,ordinal,2,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,IVQ,ordinal,5,0.52,,,,0.09609879596521127,100,52,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.25
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,IVQ,ordinal,10,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,IVQ,ordinal,15,0.04,,,,0.06940763531801335,50,2,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.75; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,IVQ,ordinal,18,0.25,,,,0.08428783360866873,100,25,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.90
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,40,20,CVQ,semantic,20,0.95,,,,0.06542633629673618,60,57,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,FVQ,semantic,1,1.0,,,,0.06058740235904344,40,40,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=FVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,IVQ,ordinal,2,0.96,,,,0.06940763531801335,50,48,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.10; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,IVQ,ordinal,5,0.6,,,,0.09436959146394151,100,60,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.25
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,IVQ,ordinal,10,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.50; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,IVQ,ordinal,15,0.0,,,,0.06058740235904346,40,0,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.75; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,IVQ,ordinal,18,0.25,,,,0.08428783360866873,100,25,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=IVQ@0.90
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,46,20,CVQ,semantic,20,0.96,,,,0.06940763531801335,50,48,,,,,extrapolation,raw,lora_intervention/experiments/e1_results/results_multiples.jsonl,E1 extrapolation; scan B; target=CVQ; early-stopped
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,FVQ,ordinal,1,0.9,,,,,20,18,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,2,0.85,,,,,20,17,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,3,0.85,,,,,20,17,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,4,0.8,,,,,20,16,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,5,0.85,,,,,20,17,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,6,0.65,,,,,20,13,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,7,0.65,,,,,20,13,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,8,0.6,,,,,20,12,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,9,0.25,,,,,20,5,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,10,0.55,,,,,20,11,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,11,0.35,,,,,20,7,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,12,0.25,,,,,20,5,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,13,0.2,,,,,20,4,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
04_lora,Qwen2.5-3B-Instruct,Qwen2.5,False,lora_dense_ivq,arbitrary_single,plain,20,30,IVQ,ordinal,14,0.2,,,,,20,4,,,,,held_hard,raw,lora_intervention/results/dense_ivq_ivq_20260523_101418.json,dense-IVQ; adapter checkpoints/dense_ivq/ is NOT local; model per evaluate_ivq.py MODEL_ID
